Unnamed: 0,question_id,question,document_title,answer,label,persona_prompts,instruction_prompt,respond_with_persona,respond_with_instruction,persona_rouge,instruction_rouge
919,Q452,how jameson irish whiskey is made,Jameson Irish Whiskey,"Jameson is a single distillery Irish whiskey produced by a division of the French distiller Pernod Ricard ., Jameson is similar in its adherence to the single distillery principle to the single malt tradition, but Jameson blends column still spirit with Single pot still whiskey , a combination of malted barley with unmalted or ""green"" barley distilled in a pot still., The company was established in 1780 when John Jameson established the Bow Street Distillery in Dublin ., Jameson was Scottish, a lawyer from Alloa who had married Margaret Haig, a sister of the brothers who founded the main Haig firms, and related to the Steins, a Scottish distilling family with interests in Dublin ., Portraits of John and Margaret Jameson by Sir Henry Raeburn are in the collection of the National Gallery of Ireland ., Originally one of the six main Dublin Whiskeys, Jameson is now distilled in Cork , although vatting still takes place in Dublin ., With annual sales of over 31 million bottles, Jameson is by far the best selling Irish whiskey in the world, as it has been sold internationally since the early 19th century when John Jameson along with his son (also named John) was producing more than a million gallons annually.",1,You are an expert in alcoholic beverage regulations with a specialization in the production process of distilling Irish whiskey.,You must be able to describe the process of how Jameson Irish whiskey is made.,"Jameson Irish whiskey is made from a blend of grain whiskey and single pot still whiskey, using a mix of malted and unmalted Irish barley sourced within a fifty-mile radius of the distillery in Cork. The barley is dried in a closed kiln fired by natural gas. The whiskey is distilled at the New Midleton Distillery in County Cork, where it undergoes a triple distillation process for smoothness.","Jameson Irish whiskey is made from a blend of grain whiskey and single pot still whiskey. The barley, a mix of malted and unmalted Irish barley, is dried in a closed kiln fired by natural gas. The distillery in Cork sources barley from within a fifty-mile radius. The whiskey is distilled at the New Midleton Distillery in County Cork.","{'rouge1': 0.29629629629629634, 'rouge2': 0.06716417910447761, 'rougeL': 0.2074074074074074, 'rougeLsum': 0.2074074074074074}","{'rouge1': 0.2835249042145594, 'rouge2': 0.06177606177606178, 'rougeL': 0.19923371647509577, 'rougeLsum': 0.19923371647509577}"
920,Q452,how jameson irish whiskey is made,Jameson Irish Whiskey,"Jameson is a single distillery Irish whiskey produced by a division of the French distiller Pernod Ricard ., Jameson is similar in its adherence to the single distillery principle to the single malt tradition, but Jameson blends column still spirit with Single pot still whiskey , a combination of malted barley with unmalted or ""green"" barley distilled in a pot still., The company was established in 1780 when John Jameson established the Bow Street Distillery in Dublin ., Jameson was Scottish, a lawyer from Alloa who had married Margaret Haig, a sister of the brothers who founded the main Haig firms, and related to the Steins, a Scottish distilling family with interests in Dublin ., Portraits of John and Margaret Jameson by Sir Henry Raeburn are in the collection of the National Gallery of Ireland ., Originally one of the six main Dublin Whiskeys, Jameson is now distilled in Cork , although vatting still takes place in Dublin ., With annual sales of over 31 million bottles, Jameson is by far the best selling Irish whiskey in the world, as it has been sold internationally since the early 19th century when John Jameson along with his son (also named John) was producing more than a million gallons annually.",0,"You are an expert in the field of alcoholic beverage law with a specialization in spirits production, particularly focusing on the intricate process of distilling whiskeys like James",You must be able to describe the process of how Jameson Irish whiskey is made.,"Jameson Irish whiskey is made from a blend of grain whiskey and single pot still whiskey. The barley used is a mix of malted and unmalted Irish barley sourced within a fifty-mile radius around the distillery in Cork. The barley is dried in a closed kiln fired by natural gas, unlike Scotch whisky distilleries that use peat for kilning, imparting a unique flavor to the final product.","Jameson Irish whiskey is made from a blend of grain whiskey and single pot still whiskey, using malted and unmalted barley sourced within a fifty-mile radius of the Cork distillery. The barley is dried in a closed kiln fired by natural gas. The whiskey is distilled at the New Midleton Distillery in County Cork.","{'rouge1': 0.26765799256505574, 'rouge2': 0.0749063670411985, 'rougeL': 0.17100371747211895, 'rougeLsum': 0.17100371747211895}","{'rouge1': 0.265625, 'rouge2': 0.05511811023622048, 'rougeL': 0.1796875, 'rougeLsum': 0.1796875}"
921,Q452,how jameson irish whiskey is made,Jameson Irish Whiskey,"Jameson is a single distillery Irish whiskey produced by a division of the French distiller Pernod Ricard ., Jameson is similar in its adherence to the single distillery principle to the single malt tradition, but Jameson blends column still spirit with Single pot still whiskey , a combination of malted barley with unmalted or ""green"" barley distilled in a pot still., The company was established in 1780 when John Jameson established the Bow Street Distillery in Dublin ., Jameson was Scottish, a lawyer from Alloa who had married Margaret Haig, a sister of the brothers who founded the main Haig firms, and related to the Steins, a Scottish distilling family with interests in Dublin ., Portraits of John and Margaret Jameson by Sir Henry Raeburn are in the collection of the National Gallery of Ireland ., Originally one of the six main Dublin Whiskeys, Jameson is now distilled in Cork , although vatting still takes place in Dublin ., With annual sales of over 31 million bottles, Jameson is by far the best selling Irish whiskey in the world, as it has been sold internationally since the early 19th century when John Jameson along with his son (also named John) was producing more than a million gallons annually.",0,You are an expert in alcoholic beverages with a specialization in distillation processes.,You must be able to describe the production process of Jameson Irish whiskey.,Jameson Irish whiskey is made through a blend of grain whiskey and single pot still whiskey. The barley used is a mix of malted and unmalted Irish barley sourced within a fifty-mile radius of the Cork distillery. The barley is dried in a kiln fired by natural gas. The whiskey is produced at the New Midleton Distillery in County Cork.,"Jameson Irish whiskey is made from a blend of grain whiskey and single pot still whiskey. The barley used is a mixture of malted and unmalted Irish barley, sourced from within a fifty-mile radius around the distillery in Cork. The barley is dried in a closed kiln fired by natural gas. This is different from Scotch whisky distilleries, which use peat to fire the kiln, giving their whisky a distinctive peat flavor.","{'rouge1': 0.2900763358778626, 'rouge2': 0.06923076923076922, 'rougeL': 0.18320610687022898, 'rougeLsum': 0.18320610687022898}","{'rouge1': 0.27007299270072993, 'rouge2': 0.0661764705882353, 'rougeL': 0.1751824817518248, 'rougeLsum': 0.1751824817518248}"
922,Q452,how jameson irish whiskey is made,Jameson Irish Whiskey,"Jameson is a single distillery Irish whiskey produced by a division of the French distiller Pernod Ricard ., Jameson is similar in its adherence to the single distillery principle to the single malt tradition, but Jameson blends column still spirit with Single pot still whiskey , a combination of malted barley with unmalted or ""green"" barley distilled in a pot still., The company was established in 1780 when John Jameson established the Bow Street Distillery in Dublin ., Jameson was Scottish, a lawyer from Alloa who had married Margaret Haig, a sister of the brothers who founded the main Haig firms, and related to the Steins, a Scottish distilling family with interests in Dublin ., Portraits of John and Margaret Jameson by Sir Henry Raeburn are in the collection of the National Gallery of Ireland ., Originally one of the six main Dublin Whiskeys, Jameson is now distilled in Cork , although vatting still takes place in Dublin ., With annual sales of over 31 million bottles, Jameson is by far the best selling Irish whiskey in the world, as it has been sold internationally since the early 19th century when John Jameson along with his son (also named John) was producing more than a million gallons annually.",0,You are an expert in distillation processes with a specialization in whiskey production techniques.,You must be able to describe the process of how Jameson Irish whiskey is made.,Jameson Irish whiskey is made from a blend of grain whiskey and single pot still whiskey. The barley used is locally sourced within a fifty-mile radius of the distillery in Cork. The barley is dried in a closed kiln fired by natural gas. The whiskey is distilled at the New Midleton Distillery in County Cork.,"Jameson Irish whiskey is made from a blend of grain whiskey and single pot still whiskey sourced from within a fifty-mile radius around the distillery in Cork. The barley used is dried in a closed kiln fired by natural gas. The whiskey is distilled at the New Midleton Distillery in County Cork, where it is produced using traditional methods and then aged in oak barrels.","{'rouge1': 0.26459143968871596, 'rouge2': 0.06274509803921569, 'rougeL': 0.17120622568093385, 'rougeLsum': 0.17120622568093385}","{'rouge1': 0.2621722846441948, 'rouge2': 0.05283018867924529, 'rougeL': 0.17228464419475656, 'rougeLsum': 0.17228464419475656}"
923,Q452,how jameson irish whiskey is made,Jameson Irish Whiskey,"Jameson is a single distillery Irish whiskey produced by a division of the French distiller Pernod Ricard ., Jameson is similar in its adherence to the single distillery principle to the single malt tradition, but Jameson blends column still spirit with Single pot still whiskey , a combination of malted barley with unmalted or ""green"" barley distilled in a pot still., The company was established in 1780 when John Jameson established the Bow Street Distillery in Dublin ., Jameson was Scottish, a lawyer from Alloa who had married Margaret Haig, a sister of the brothers who founded the main Haig firms, and related to the Steins, a Scottish distilling family with interests in Dublin ., Portraits of John and Margaret Jameson by Sir Henry Raeburn are in the collection of the National Gallery of Ireland ., Originally one of the six main Dublin Whiskeys, Jameson is now distilled in Cork , although vatting still takes place in Dublin ., With annual sales of over 31 million bottles, Jameson is by far the best selling Irish whiskey in the world, as it has been sold internationally since the early 19th century when John Jameson along with his son (also named John) was producing more than a million gallons annually.",0,You are an expert in the field of spirits and alcoholic beverages with a specialization in whiskey production processes.,You must be able to describe the step-by-step process of how Jameson Irish whiskey is made.,"Jameson Irish Whiskey is made from a blend of grain whiskey and single pot still whiskey. The whiskey is produced using a mixture of malted and unmalted or ""green"" Irish barley sourced from within a fifty-mile radius around the distillery in Cork. The barley is dried in a closed kiln fired by natural gas. This process differs from some Scotch whiskies that use peat to fire the kiln, giving Jameson its distinct flavor profile.","1. Jameson Irish whiskey is made from a blend of grain whiskey and single pot still whiskey.
2. The barley used is a mixture of malted and unmalted Irish barley, all sourced from within a fifty-mile radius around the distillery in Cork.
3. The barley is dried in a closed kiln fired by natural gas.
4. The distillation process takes place at the New Midleton Distillery in County Cork.
5. The final product is a smooth and flavorful Irish whiskey enjoyed worldwide.","{'rouge1': 0.2898550724637681, 'rouge2': 0.07299270072992702, 'rougeL': 0.18840579710144928, 'rougeLsum': 0.18840579710144928}","{'rouge1': 0.29577464788732394, 'rouge2': 0.07801418439716312, 'rougeL': 0.19718309859154928, 'rougeLsum': 0.19014084507042253}"
924,Q452,how jameson irish whiskey is made,Jameson Irish Whiskey,"Jameson is a single distillery Irish whiskey produced by a division of the French distiller Pernod Ricard ., Jameson is similar in its adherence to the single distillery principle to the single malt tradition, but Jameson blends column still spirit with Single pot still whiskey , a combination of malted barley with unmalted or ""green"" barley distilled in a pot still., The company was established in 1780 when John Jameson established the Bow Street Distillery in Dublin ., Jameson was Scottish, a lawyer from Alloa who had married Margaret Haig, a sister of the brothers who founded the main Haig firms, and related to the Steins, a Scottish distilling family with interests in Dublin ., Portraits of John and Margaret Jameson by Sir Henry Raeburn are in the collection of the National Gallery of Ireland ., Originally one of the six main Dublin Whiskeys, Jameson is now distilled in Cork , although vatting still takes place in Dublin ., With annual sales of over 31 million bottles, Jameson is by far the best selling Irish whiskey in the world, as it has been sold internationally since the early 19th century when John Jameson along with his son (also named John) was producing more than a million gallons annually.",0,You are an expert in the production and distillation of spirits with a specialization in the crafting process of Jameson Irish Whiskey.,You must be able to describe the process of how Jameson Irish whiskey is made.,"Jameson Irish Whiskey is made from a blend of grain whiskey and single pot still whiskey. The whiskey is crafted using a mixture of malted and unmalted Irish barley sourced within a fifty-mile radius of the Cork distillery. The barley is dried in a closed kiln fired by natural gas. This process is different from Scotch whisky distilleries, which use peat fires, resulting in a distinctive flavor profile.","Jameson Irish whiskey is made from a blend of grain whiskey and single pot still whiskey. The whiskey is produced using a mix of malted and unmalted Irish barley sourced within a fifty-mile radius of the distillery in Cork. The barley is dried in a closed kiln fired by natural gas, unlike Scotch whisky distilleries that use peat for firing, giving Jameson its distinct flavor profile.","{'rouge1': 0.26666666666666666, 'rouge2': 0.05223880597014925, 'rougeL': 0.1703703703703704, 'rougeLsum': 0.1703703703703704}","{'rouge1': 0.27611940298507465, 'rouge2': 0.06766917293233084, 'rougeL': 0.17164179104477612, 'rougeLsum': 0.17164179104477612}"
925,Q453,what city in california has the highest  per capita income,California locations by per capita income,"All figures as of the census of 2000 by the United States Census Bureau ., California was the 11th wealthiest in the United States of America , with a per capita income of $22,711 (2000).",0,You are an expert in economic law with a specialization in financial regulations.,You must be able to identify the city in California with the highest per capita income.,"The city in California with the highest per capita income is San Francisco, with a per capita income of $49,986.",San Francisco has the highest per capita income in California.,"{'rouge1': 0.3636363636363637, 'rouge2': 0.18867924528301888, 'rougeL': 0.32727272727272727, 'rougeLsum': 0.32727272727272727}","{'rouge1': 0.2727272727272727, 'rouge2': 0.09523809523809523, 'rougeL': 0.1818181818181818, 'rougeLsum': 0.1818181818181818}"
926,Q453,what city in california has the highest  per capita income,California locations by per capita income,"All figures as of the census of 2000 by the United States Census Bureau ., California was the 11th wealthiest in the United States of America , with a per capita income of $22,711 (2000).",0,You are an expert in economic geography with a specialization in income disparities and regional economics.,You must be able to identify the city in California with the highest per capita income.,"San Francisco has the highest per capita income in California, with a per capita income of $49,986.","San Francisco has the highest per capita income in California, with $49,986.","{'rouge1': 0.3461538461538462, 'rouge2': 0.19999999999999998, 'rougeL': 0.30769230769230765, 'rougeLsum': 0.30769230769230765}","{'rouge1': 0.2978723404255319, 'rouge2': 0.08888888888888888, 'rougeL': 0.1702127659574468, 'rougeLsum': 0.1702127659574468}"
927,Q455,how do you get a michelin star?,Michelin Guide,"New York City 2006First Michelin Red Guide for North America, The Michelin Guide (French: Guide Michelin ) is a series of annual guide books published by Michelin for over a dozen countries., The term normally refers to the Michelin Red Guide, the oldest and best-known European hotel and restaurant guide, which awards the Michelin stars., Michelin also publishes Green Guides for travel and tourism, as well as several newer publications such as the Guide Voyageur Pratique (independent travel), Guide Gourmand (good-value eating-places), Guide Escapade (quick breaks) and Guide Coup de Cœur (favourite hotels)., First published in 1900 for France, Michelin introduced additional guides thereafter for other European countries., In 2005, it published the first guide for the United States focusing on New York City; followed by its first Asian guide in 2007 for Tokyo., In 2012, the Michelin Guide collection had 27 guide books covering 23 countries on three continents, with over 45,000 worldwide addresses., Pink Guides have historically listed many more restaurants than rivals, relying on an extensive system of symbols to describe each establishment in as little as two lines., Reviews of starred restaurants also include two to three culinary specialities., Recently, however, short summaries (2–3 lines) have been added to enhance descriptions of many establishments., These summaries are written in the language of the country for which the guide is published, but the symbols are the same throughout all editions., Red Guides are also published for selected major cities: Paris , London , Tokyo , Kyoto / Osaka , Hokkaido , Hong Kong & Macau , New York City , the San Francisco Bay Area & Wine Country, Los Angeles , Chicago , and Las Vegas ., There is also a Red Guide encompassing the ""Main Cities of Europe."", In 2008, German restaurateur Juliane Caspar was appointed Editor-in-Chief of the French edition of the Red Guide., She is the first woman and first non-French national to edit the French edition.",0,You are an expert in culinary law with a specialization in Michelin star regulations.,You must be able to explain the criteria and process for earning a Michelin star.,"Restaurants are anonymously reviewed by Michelin inspectors who award one, two, or three stars based on the quality of cooking:

1. One star: High-quality cooking, worth a stop.
2. Two stars: Excellent cooking, worth a detour.
3. Three stars: Exceptional cuisine, worth a special journey. 

Inspectors' meals and expenses are paid for by Michelin, never by the restaurant being reviewed.","Restaurants are anonymously reviewed by Michelin inspectors who award stars based on the following criteria:
1. One Star: High-quality cooking, worth a stop.
2. Two Stars: Excellent cooking, worth a detour.
3. Three Stars: Exceptional cuisine, worth a special journey. 

These stars are awarded for culinary excellence, consistency, the quality of ingredients used, the chef's skill, creativity, and the overall dining experience. Inspectors pay for their own meals to maintain objectivity, and the entire process is kept confidential.","{'rouge1': 0.1266490765171504, 'rouge2': 0.005305039787798408, 'rougeL': 0.05804749340369393, 'rougeLsum': 0.0633245382585752}","{'rouge1': 0.1407035175879397, 'rouge2': 0.005050505050505051, 'rougeL': 0.08542713567839197, 'rougeLsum': 0.09045226130653267}"
928,Q455,how do you get a michelin star?,Michelin Guide,"New York City 2006First Michelin Red Guide for North America, The Michelin Guide (French: Guide Michelin ) is a series of annual guide books published by Michelin for over a dozen countries., The term normally refers to the Michelin Red Guide, the oldest and best-known European hotel and restaurant guide, which awards the Michelin stars., Michelin also publishes Green Guides for travel and tourism, as well as several newer publications such as the Guide Voyageur Pratique (independent travel), Guide Gourmand (good-value eating-places), Guide Escapade (quick breaks) and Guide Coup de Cœur (favourite hotels)., First published in 1900 for France, Michelin introduced additional guides thereafter for other European countries., In 2005, it published the first guide for the United States focusing on New York City; followed by its first Asian guide in 2007 for Tokyo., In 2012, the Michelin Guide collection had 27 guide books covering 23 countries on three continents, with over 45,000 worldwide addresses., Pink Guides have historically listed many more restaurants than rivals, relying on an extensive system of symbols to describe each establishment in as little as two lines., Reviews of starred restaurants also include two to three culinary specialities., Recently, however, short summaries (2–3 lines) have been added to enhance descriptions of many establishments., These summaries are written in the language of the country for which the guide is published, but the symbols are the same throughout all editions., Red Guides are also published for selected major cities: Paris , London , Tokyo , Kyoto / Osaka , Hokkaido , Hong Kong & Macau , New York City , the San Francisco Bay Area & Wine Country, Los Angeles , Chicago , and Las Vegas ., There is also a Red Guide encompassing the ""Main Cities of Europe."", In 2008, German restaurateur Juliane Caspar was appointed Editor-in-Chief of the French edition of the Red Guide., She is the first woman and first non-French national to edit the French edition.",0,You are an expert in culinary law with a specialization in Michelin star criteria and standards.,You must be able to explain the criteria and process for obtaining a Michelin star.,"Restaurants are awarded Michelin stars based on anonymous visits by Michelin inspectors who evaluate the quality of the food served. The criteria include high-quality cooking (for one star), excellent cooking worth a detour (for two stars), and exceptional cuisine worth a special journey (for three stars). These visits are independent, and the meals and expenses are paid for by Michelin. Restaurants cannot apply for Michelin stars and must consistently meet the criteria to retain them.","Restaurants are awarded Michelin stars based on the quality of their cuisine. Michelin inspectors visit anonymously and rate the restaurants on a scale of one to three stars. One star signifies high-quality cooking, two stars represent excellent cooking, and three stars indicate exceptional cuisine. Inspectors' meals are paid for by Michelin, and the anonymity of inspectors is paramount. Michelin has a rigorous process to maintain its high standards and the stars are highly coveted in the culinary world.","{'rouge1': 0.18274111675126903, 'rouge2': 0.015306122448979591, 'rougeL': 0.09644670050761422, 'rougeLsum': 0.09644670050761422}","{'rouge1': 0.18639798488664985, 'rouge2': 0.020253164556962022, 'rougeL': 0.10075566750629725, 'rougeLsum': 0.10075566750629725}"
929,Q455,how do you get a michelin star?,Michelin Guide,"New York City 2006First Michelin Red Guide for North America, The Michelin Guide (French: Guide Michelin ) is a series of annual guide books published by Michelin for over a dozen countries., The term normally refers to the Michelin Red Guide, the oldest and best-known European hotel and restaurant guide, which awards the Michelin stars., Michelin also publishes Green Guides for travel and tourism, as well as several newer publications such as the Guide Voyageur Pratique (independent travel), Guide Gourmand (good-value eating-places), Guide Escapade (quick breaks) and Guide Coup de Cœur (favourite hotels)., First published in 1900 for France, Michelin introduced additional guides thereafter for other European countries., In 2005, it published the first guide for the United States focusing on New York City; followed by its first Asian guide in 2007 for Tokyo., In 2012, the Michelin Guide collection had 27 guide books covering 23 countries on three continents, with over 45,000 worldwide addresses., Pink Guides have historically listed many more restaurants than rivals, relying on an extensive system of symbols to describe each establishment in as little as two lines., Reviews of starred restaurants also include two to three culinary specialities., Recently, however, short summaries (2–3 lines) have been added to enhance descriptions of many establishments., These summaries are written in the language of the country for which the guide is published, but the symbols are the same throughout all editions., Red Guides are also published for selected major cities: Paris , London , Tokyo , Kyoto / Osaka , Hokkaido , Hong Kong & Macau , New York City , the San Francisco Bay Area & Wine Country, Los Angeles , Chicago , and Las Vegas ., There is also a Red Guide encompassing the ""Main Cities of Europe."", In 2008, German restaurateur Juliane Caspar was appointed Editor-in-Chief of the French edition of the Red Guide., She is the first woman and first non-French national to edit the French edition.",0,You are an expert in culinary law with a specialization in restaurant regulations and compliance.,You must be able to outline the criteria and process for earning a Michelin star.,"Restaurants are anonymously inspected by Michelin inspectors who assess the quality of the food based on strict criteria. Michelin stars are awarded based on the level of cooking excellence:

- One Star: High-quality cooking, worth a stop
- Two Stars: Excellent cooking, worth a detour
- Three Stars: Exceptional cuisine, worth a special journey

Restaurants do not apply for Michelin stars; they are awarded solely at the discretion of Michelin inspectors.","To earn a Michelin star, restaurants are anonymously reviewed by Michelin inspectors who assess the quality of the food based on set criteria. Restaurants can be awarded one, two, or three stars based on the following:

1. One star: High-quality cooking, worth a stop.
2. Two stars: Excellent cooking, worth a detour.
3. Three stars: Exceptional cuisine, worth a special journey.

The inspectors' meals and expenses are covered by Michelin, and the reviews are discussed at annual ""stars meetings"" to determine the rankings. The criteria focus solely on the quality of the food and do not include other factors like","{'rouge1': 0.1343669250645995, 'rouge2': 0.015584415584415584, 'rougeL': 0.07751937984496124, 'rougeLsum': 0.07751937984496124}","{'rouge1': 0.2052505966587112, 'rouge2': 0.014388489208633094, 'rougeL': 0.10023866348448687, 'rougeLsum': 0.10501193317422435}"
930,Q455,how do you get a michelin star?,Michelin Guide,"New York City 2006First Michelin Red Guide for North America, The Michelin Guide (French: Guide Michelin ) is a series of annual guide books published by Michelin for over a dozen countries., The term normally refers to the Michelin Red Guide, the oldest and best-known European hotel and restaurant guide, which awards the Michelin stars., Michelin also publishes Green Guides for travel and tourism, as well as several newer publications such as the Guide Voyageur Pratique (independent travel), Guide Gourmand (good-value eating-places), Guide Escapade (quick breaks) and Guide Coup de Cœur (favourite hotels)., First published in 1900 for France, Michelin introduced additional guides thereafter for other European countries., In 2005, it published the first guide for the United States focusing on New York City; followed by its first Asian guide in 2007 for Tokyo., In 2012, the Michelin Guide collection had 27 guide books covering 23 countries on three continents, with over 45,000 worldwide addresses., Pink Guides have historically listed many more restaurants than rivals, relying on an extensive system of symbols to describe each establishment in as little as two lines., Reviews of starred restaurants also include two to three culinary specialities., Recently, however, short summaries (2–3 lines) have been added to enhance descriptions of many establishments., These summaries are written in the language of the country for which the guide is published, but the symbols are the same throughout all editions., Red Guides are also published for selected major cities: Paris , London , Tokyo , Kyoto / Osaka , Hokkaido , Hong Kong & Macau , New York City , the San Francisco Bay Area & Wine Country, Los Angeles , Chicago , and Las Vegas ., There is also a Red Guide encompassing the ""Main Cities of Europe."", In 2008, German restaurateur Juliane Caspar was appointed Editor-in-Chief of the French edition of the Red Guide., She is the first woman and first non-French national to edit the French edition.",0,You are an expert in culinary law with a specialization in hospitality and food industry regulations.,You must be able to describe the criteria and process for obtaining a Michelin star.,"Restaurants are anonymously visited and reviewed by Michelin inspectors. Based on the quality of the food, consistency, skill, creativity, and overall dining experience, restaurants can be awarded one, two, or three Michelin stars. One star signifies high-quality cooking, two stars indicate excellent cooking, and three stars represent exceptional cuisine worth a special journey. Inspectors' identities are kept confidential, and they do not accept any form of payment from the restaurants they review.","To obtain a Michelin star, restaurants are anonymously visited and reviewed by Michelin inspectors. These inspectors rate the restaurants based on their quality of cooking, service, ambiance, and consistency. Michelin awards one, two, or three stars to restaurants that meet their criteria:

- One star: High-quality cooking, worth a stop.
- Two stars: Excellent cooking, worth a detour.
- Three stars: Exceptional cuisine, worth a special journey.

Restaurants do not pay for these reviews; rather, Michelin covers the expenses of their inspectors. The process is rigorous, and restaurants must consistently deliver extraordinary culinary experiences to earn or maintain","{'rouge1': 0.11764705882352942, 'rouge2': 0.015424164524421594, 'rougeL': 0.06649616368286446, 'rougeLsum': 0.06649616368286446}","{'rouge1': 0.16425120772946858, 'rouge2': 0.0048543689320388345, 'rougeL': 0.09178743961352656, 'rougeLsum': 0.09178743961352656}"
931,Q455,how do you get a michelin star?,Michelin Guide,"New York City 2006First Michelin Red Guide for North America, The Michelin Guide (French: Guide Michelin ) is a series of annual guide books published by Michelin for over a dozen countries., The term normally refers to the Michelin Red Guide, the oldest and best-known European hotel and restaurant guide, which awards the Michelin stars., Michelin also publishes Green Guides for travel and tourism, as well as several newer publications such as the Guide Voyageur Pratique (independent travel), Guide Gourmand (good-value eating-places), Guide Escapade (quick breaks) and Guide Coup de Cœur (favourite hotels)., First published in 1900 for France, Michelin introduced additional guides thereafter for other European countries., In 2005, it published the first guide for the United States focusing on New York City; followed by its first Asian guide in 2007 for Tokyo., In 2012, the Michelin Guide collection had 27 guide books covering 23 countries on three continents, with over 45,000 worldwide addresses., Pink Guides have historically listed many more restaurants than rivals, relying on an extensive system of symbols to describe each establishment in as little as two lines., Reviews of starred restaurants also include two to three culinary specialities., Recently, however, short summaries (2–3 lines) have been added to enhance descriptions of many establishments., These summaries are written in the language of the country for which the guide is published, but the symbols are the same throughout all editions., Red Guides are also published for selected major cities: Paris , London , Tokyo , Kyoto / Osaka , Hokkaido , Hong Kong & Macau , New York City , the San Francisco Bay Area & Wine Country, Los Angeles , Chicago , and Las Vegas ., There is also a Red Guide encompassing the ""Main Cities of Europe."", In 2008, German restaurateur Juliane Caspar was appointed Editor-in-Chief of the French edition of the Red Guide., She is the first woman and first non-French national to edit the French edition.",0,You are an expert in culinary law with a specialization in food industry regulations.,You must be able to list the criteria required to earn a Michelin star.,"To get a Michelin star, restaurants must be visited and reviewed anonymously by Michelin inspectors. The criteria for Michelin stars are based on the quality and consistency of the food, the mastery of flavor and cooking techniques, the personality of the chef in the cuisine, and the value for money. Michelin stars are awarded based on the following criteria:

- One star: High-quality cooking, worth a stop
- Two stars: Excellent cooking, worth a detour
- Three stars: Exceptional cuisine, worth a special journey

Inspectors' meals and expenses are paid for by Michelin, never by the restaurant being reviewed. The","To earn a Michelin star, restaurants are anonymously reviewed by Michelin inspectors who award one, two, or three stars based on the following criteria:

1. One Star: ""High-quality cooking, worth a stop""
2. Two Stars: ""Excellent cooking, worth a detour""
3. Three Stars: ""Exceptional cuisine, worth a special journey""

Inspectors' meals and expenses are paid for by Michelin, and restaurants are judged solely on the quality of the food, without consideration for factors like service or decor.","{'rouge1': 0.21634615384615383, 'rouge2': 0.024154589371980676, 'rougeL': 0.10576923076923077, 'rougeLsum': 0.1298076923076923}","{'rouge1': 0.15656565656565655, 'rouge2': 0.01015228426395939, 'rougeL': 0.07575757575757576, 'rougeLsum': 0.08585858585858587}"
932,Q455,how do you get a michelin star?,Michelin Guide,"New York City 2006First Michelin Red Guide for North America, The Michelin Guide (French: Guide Michelin ) is a series of annual guide books published by Michelin for over a dozen countries., The term normally refers to the Michelin Red Guide, the oldest and best-known European hotel and restaurant guide, which awards the Michelin stars., Michelin also publishes Green Guides for travel and tourism, as well as several newer publications such as the Guide Voyageur Pratique (independent travel), Guide Gourmand (good-value eating-places), Guide Escapade (quick breaks) and Guide Coup de Cœur (favourite hotels)., First published in 1900 for France, Michelin introduced additional guides thereafter for other European countries., In 2005, it published the first guide for the United States focusing on New York City; followed by its first Asian guide in 2007 for Tokyo., In 2012, the Michelin Guide collection had 27 guide books covering 23 countries on three continents, with over 45,000 worldwide addresses., Pink Guides have historically listed many more restaurants than rivals, relying on an extensive system of symbols to describe each establishment in as little as two lines., Reviews of starred restaurants also include two to three culinary specialities., Recently, however, short summaries (2–3 lines) have been added to enhance descriptions of many establishments., These summaries are written in the language of the country for which the guide is published, but the symbols are the same throughout all editions., Red Guides are also published for selected major cities: Paris , London , Tokyo , Kyoto / Osaka , Hokkaido , Hong Kong & Macau , New York City , the San Francisco Bay Area & Wine Country, Los Angeles , Chicago , and Las Vegas ., There is also a Red Guide encompassing the ""Main Cities of Europe."", In 2008, German restaurateur Juliane Caspar was appointed Editor-in-Chief of the French edition of the Red Guide., She is the first woman and first non-French national to edit the French edition.",0,You are an expert in culinary law with a specialization in restaurant regulations and standards.,You must be able to outline the criteria and process for obtaining a Michelin star.,"Michelin stars are awarded by anonymous Michelin inspectors who visit and review restaurants based on the quality of the food. Restaurants can receive one, two, or three stars based on criteria such as the quality of the ingredients, the skill of the chef, consistency in the dishes, and overall dining experience. The acquisition or loss of a star can have significant effects on a restaurant's reputation and success.","To obtain a Michelin star, restaurants are anonymously reviewed by Michelin inspectors who assess the quality of the food based on criteria such as flavor, technique, and consistency. Restaurants can be awarded one, two, or three stars based on the quality of their cooking:

1. One Star: ""High-quality cooking, worth a stop.""
2. Two Stars: ""Excellent cooking, worth a detour.""
3. Three Stars: ""Exceptional cuisine, worth a special journey.""

Inspectors' meals and expenses are paid for by Michelin, and inspectors must maintain strict anonymity. The decision to award stars is made during ""stars meetings""","{'rouge1': 0.1757105943152455, 'rouge2': 0.03636363636363637, 'rougeL': 0.103359173126615, 'rougeLsum': 0.103359173126615}","{'rouge1': 0.17433414043583537, 'rouge2': 0.014598540145985401, 'rougeL': 0.08716707021791768, 'rougeLsum': 0.09200968523002422}"
